id,university,book_title,quantity,date
22,Yeshivat Mikdash Melech,Analysis with an Introduction to Proof,215,6/24/2015
22,Yeshivat Mikdash Melech,Statistical Reasoning for Everyday Life,417,6/11/2015
22,Yeshivat Mikdash Melech,E-Marketing,420,4/15/2015
22,Yeshivat Mikdash Melech,The Practice of Public Relations,65,9/18/2015
22,Yeshivat Mikdash Melech,Using MIS,632,10/27/2015
22,Yeshivat Mikdash Melech,Starting Out With Visual Basic,140,10/5/2015
22,Yeshivat Mikdash Melech,Horngren's Financial & Managerial Accounting. The Financial Chapters,25,9/9/2015
22,Yeshivat Mikdash Melech,Introduction to Materials Science,305,5/6/2015
22,Yeshivat Mikdash Melech,Starting out with Visual C# 2012 (with CD-Rom),479,1/12/2016
22,Yeshivat Mikdash Melech,Marketing Research,383,4/30/2015
22,Yeshivat Mikdash Melech,The Blair Reader,610,12/1/2015
22,Yeshivat Mikdash Melech,Opportunities and Challenges of Workplace Diversity,597,6/4/2015
22,Yeshivat Mikdash Melech,Macroeconomics,634,9/12/2015
22,Yeshivat Mikdash Melech,Hands-On Database,551,1/22/2016
22,Yeshivat Mikdash Melech,Guide to Managerial Communication,645,7/23/2015
22,Yeshivat Mikdash Melech,"Network Security Essentials: Applications and Standards, 5/e",181,9/19/2015
22,Yeshivat Mikdash Melech,Manager's Bookshelf,488,12/10/2015
22,Yeshivat Mikdash Melech,"Writing and Reading Across the Curriculum, Brief Edition",113,7/21/2015
22,Yeshivat Mikdash Melech,Starting Out With Visual Basic,129,10/4/2015
22,Yeshivat Mikdash Melech,Intermediate Algebra,628,2/22/2016
22,Yeshivat Mikdash Melech,The Blair Reader,639,1/17/2016
22,Yeshivat Mikdash Melech,Introduction to JavaScript Programming with XML and PHP,423,6/25/2015
22,Yeshivat Mikdash Melech,Statistics for Business: Decision Making and Analysis,435,2/8/2016
22,Yeshivat Mikdash Melech,Introduction to Engineering Analysis,592,4/28/2015
22,Yeshivat Mikdash Melech,Guide to Presentations,261,4/7/2015
22,Yeshivat Mikdash Melech,Engineering Vibration,198,9/22/2015
22,Yeshivat Mikdash Melech,Precalculus Essentials,267,7/5/2015
22,Yeshivat Mikdash Melech,Economics,227,3/24/2015
22,Yeshivat Mikdash Melech,Introduction to Financial Accounting,83,3/12/2015
22,Yeshivat Mikdash Melech,Introductory and Intermediate Algebra 5e,679,9/24/2015
22,Yeshivat Mikdash Melech,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,363,8/17/2015
22,Yeshivat Mikdash Melech,Using MIS,282,8/12/2015
22,Yeshivat Mikdash Melech,Style: Lessons in Clarity and Grace 11E,438,5/13/2015
23,Rensselaer Polytechnic Institute,International Economics,280,8/23/2015
23,Rensselaer Polytechnic Institute,Marketing Plan Handbook,164,11/22/2015
23,Rensselaer Polytechnic Institute,Elementary Algebra,471,10/13/2015
24,North Dakota State University-Main Campus,Academic Reading,667,12/2/2015
24,North Dakota State University-Main Campus,"Strategies for Successful Writing, Concise Edition",610,10/6/2015
24,North Dakota State University-Main Campus,Making the Team,311,3/30/2015
24,North Dakota State University-Main Campus,Horngren's Financial & Managerial Accounting. The Financial Chapters,334,2/14/2016
24,North Dakota State University-Main Campus,Economics Today,118,12/8/2015
24,North Dakota State University-Main Campus,Precalculus: Essentials,176,5/18/2015
24,North Dakota State University-Main Campus,Basic Technical Mathematics with Calculus,331,12/14/2015
24,North Dakota State University-Main Campus,The DK Handbook,122,4/23/2015
24,North Dakota State University-Main Campus,Managerial Economics,167,1/2/2016
24,North Dakota State University-Main Campus,"Power Electronics: Circuits,Devices & Applications",82,6/27/2015
24,North Dakota State University-Main Campus,"Cornerstones for Community College Success, 2/E",597,2/3/2016
24,North Dakota State University-Main Campus,Hands-On Database,614,8/7/2015
24,North Dakota State University-Main Campus,Making the Team,529,11/16/2015
24,North Dakota State University-Main Campus,Basic Technical Mathematics,525,12/5/2015
24,North Dakota State University-Main Campus,Economics Today: The Micro View,362,10/4/2015
24,North Dakota State University-Main Campus,Microeconomics,31,3/13/2015
24,North Dakota State University-Main Campus,Writing for Life: Sentences and Paragraphs,109,2/25/2016
24,North Dakota State University-Main Campus,Electronic Commerce 2012,563,5/5/2015
24,North Dakota State University-Main Campus,Elementary and Intermediate Algebra: Concepts & Applications,298,4/5/2015
24,North Dakota State University-Main Campus,Elementary and Intermediate Algebra: Concepts & Applications,194,9/10/2015
25,Yeshiva University,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",208,9/20/2015
25,Yeshiva University,Electronic Commerce 2012,663,5/29/2015
25,Yeshiva University,Business Communication,342,10/7/2015
25,Yeshiva University,Fundamentals of Communication Systems,149,10/22/2015
25,Yeshiva University,Mathematics for Elementary Teachers with Activity Manual,302,7/26/2015
25,Yeshiva University,Basic Technical Mathematics with Calculus,687,5/11/2015
25,Yeshiva University,Elementary Statistics,147,7/18/2015
25,Yeshiva University,Precalculus,82,4/23/2015
25,Yeshiva University,Precalculus Essentials,684,5/31/2015
25,Yeshiva University,Ownership Series: Ownership: Study Strategies,357,11/18/2015
25,Yeshiva University,The Curious Writer,318,5/27/2015
25,Yeshiva University,Mathematics for Business,350,3/22/2015
25,Yeshiva University,Visual Basic 2012 How to Program,624,7/27/2015
25,Yeshiva University,Cornerstones for College Success,419,4/23/2015
25,Yeshiva University,Calculus and Its Applications Expanded Version,238,2/28/2016
25,Yeshiva University,Auditing and Assurance Services,91,10/22/2015
25,Yeshiva University,"Career Tool Kit, The: Skills for Success",36,5/19/2015
25,Yeshiva University,Statistics for Business and Economics,579,6/3/2015
25,Yeshiva University,Macroeconomics,49,11/3/2015
25,Yeshiva University,Principles of Macroeconomics,303,2/13/2016
25,Yeshiva University,Principles of Macroeconomics,316,12/18/2015
25,Yeshiva University,Guide to Managerial Communication,520,4/27/2015
25,Yeshiva University,C++ How to Program (Early Objects Version),403,8/24/2015
25,Yeshiva University,Managerial Economics,409,9/2/2015
25,Yeshiva University,"Prealgebra and Introductory Algebra, 4e",318,1/15/2016
25,Yeshiva University,Elementary & Intermediate Algebra,85,4/6/2015
25,Yeshiva University,Business Math Brief,226,5/12/2015
25,Yeshiva University,Cryptography and Network Security: Principles and Practice,115,7/26/2015
26,University of South Carolina-Columbia,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",573,1/17/2016
26,University of South Carolina-Columbia,Marketing Research,618,4/2/2015
26,University of South Carolina-Columbia,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,194,1/30/2016
26,University of South Carolina-Columbia,QuickBooks Pro 2013: A Complete Course,259,4/7/2015
26,University of South Carolina-Columbia,Electrical Engineering: Principles & Applications,689,9/9/2015
26,University of South Carolina-Columbia,Visual C# 2012 How to Program,442,7/5/2015
26,University of South Carolina-Columbia,Elementary Statistics Using Excel,220,10/10/2015
26,University of South Carolina-Columbia,The Economics of Sports,115,1/19/2016
26,University of South Carolina-Columbia,International Monetary & Financial  Economics,222,12/4/2015
26,University of South Carolina-Columbia,Essential Statistics,582,3/18/2015
26,University of South Carolina-Columbia,Precalculus Essentials,625,11/28/2015
26,University of South Carolina-Columbia,Guide to Managerial Communication,383,6/14/2015
26,University of South Carolina-Columbia,Corporate Finance,534,3/16/2015
26,University of South Carolina-Columbia,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",28,4/6/2015
26,University of South Carolina-Columbia,Writing for Life: Sentences and Paragraphs,93,3/6/2016
26,University of South Carolina-Columbia,Intercultural Business Communication,187,4/19/2015
26,University of South Carolina-Columbia,Trigonometry,44,1/18/2016
27,University of St Francis,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",232,1/1/2016
27,University of St Francis,Modern Systems Analysis and Design,234,2/17/2016
27,University of St Francis,"Corporate Finance, The Core",410,1/8/2016
27,University of St Francis,A First Course in Probability,82,6/14/2015
27,University of St Francis,Fundamentals of Statistics,436,2/26/2016
27,University of St Francis,Systems Analysis and Design,211,1/28/2016
27,University of St Francis,Elementary Statistics Using Excel,304,1/27/2016
27,University of St Francis,Managing Engineering and Technology,366,1/12/2016
27,University of St Francis,Business Math Brief,214,8/21/2015
27,University of St Francis,"Corporate Finance, The Core",605,10/23/2015
27,University of St Francis,"The Prentice Hall Guide for College Writers, Brief Edition",239,3/4/2016
27,University of St Francis,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,358,2/13/2016
27,University of St Francis,Macroeconomics,214,5/22/2015
27,University of St Francis,"Prealgebra and Introductory Algebra, 4e",107,6/1/2015
27,University of St Francis,Human Resource Management,418,6/2/2015
27,University of St Francis,Math Lit,105,10/6/2015
27,University of St Francis,Algebra and Trigonometry,673,4/21/2015
27,University of St Francis,Mathematics for Business,464,1/13/2016
27,University of St Francis,Precalculus with Modeling & Visualization,207,11/13/2015
27,University of St Francis,Introductory and Intermediate Algebra 5e,155,1/6/2016
27,University of St Francis,Reading Rhetorically,595,1/5/2016
27,University of St Francis,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",314,5/27/2015
27,University of St Francis,Developmental Mathematics,175,4/20/2015
27,University of St Francis,Economics Today: The Macro View,490,9/12/2015
27,University of St Francis,Style: Lessons in Clarity and Grace 11E,361,11/21/2015
27,University of St Francis,E-Commerce 2013,107,7/17/2015
27,University of St Francis,Ownership Series: Ownership: Critical Thinking,464,4/21/2015
27,University of St Francis,Principles of Operations Management,493,10/4/2015
27,University of St Francis,Analysis with an Introduction to Proof,199,12/12/2015
27,University of St Francis,Microeconomics,425,3/6/2016
28,University of Cincinnati-Main Campus,Public Relations Practices,333,1/20/2016
28,University of Cincinnati-Main Campus,Microeconomics,136,12/26/2015
28,University of Cincinnati-Main Campus,"English for Careers: Business, Professional, and Technical",136,12/23/2015
28,University of Cincinnati-Main Campus,Basic College Mathematics,694,7/11/2015
28,University of Cincinnati-Main Campus,Management: A Focus on Leaders,422,12/21/2015
28,University of Cincinnati-Main Campus,Data Structures and Algorithm Analysis in C++,381,8/26/2015
28,University of Cincinnati-Main Campus,Basic Technical Mathematics with Calculus,353,1/3/2016
28,University of Cincinnati-Main Campus,"Macroeconomics, 2/e",537,11/19/2015
28,University of Cincinnati-Main Campus,Calculus and Its Applications Expanded Version,144,12/27/2015
28,University of Cincinnati-Main Campus,Analysis with an Introduction to Proof,412,3/1/2016
28,University of Cincinnati-Main Campus,Intermediate Algebra,512,2/29/2016
28,University of Cincinnati-Main Campus,Electrical Engineering: Principles & Applications,384,1/8/2016
28,University of Cincinnati-Main Campus,Statistics for Business: Decision Making and Analysis,410,8/19/2015
28,University of Cincinnati-Main Campus,College Algebra Essentials,533,5/3/2015
28,University of Cincinnati-Main Campus,Reliability Engineering,459,9/7/2015
28,University of Cincinnati-Main Campus,Precalculus,244,7/13/2015
28,University of Cincinnati-Main Campus,Prealgebra  5e,76,4/16/2015
28,University of Cincinnati-Main Campus,Starting out with Visual C# 2012 (with CD-Rom),330,8/19/2015
28,University of Cincinnati-Main Campus,Using MIS,165,1/4/2016
28,University of Cincinnati-Main Campus,"Writing and Reading Across the Curriculum, Brief Edition",202,8/3/2015
28,University of Cincinnati-Main Campus,Business Math,638,10/18/2015
28,University of Cincinnati-Main Campus,Intermediate Algebra 10,176,1/19/2016
28,University of Cincinnati-Main Campus,Microeconomics,367,9/28/2015
28,University of Cincinnati-Main Campus,Mosaics: Reading and Writing Essays 6e,507,8/28/2015
28,University of Cincinnati-Main Campus,Mosaics: Reading and Writing Essays 6e,555,3/11/2015
28,University of Cincinnati-Main Campus,Operations Management,113,5/29/2015
